Y,X1,X2,X3,X4
1,0.438403442,0.595544066,0.7656909,0.857073799
1,0.802360013,0.611596322,0.366620759,0.280968907
1,0.722949369,0.026538227,0.387333648,0.54073529
1,0.717268017,0.86331386,0.217030154,0.079936185
1,0.266879031,0.933860679,0.395424083,0.708578484
1,0.851798034,0.312974208,0.053610373,0.342033681
1,0.058496566,0.263627659,0.847059891,0.899675209
1,0.730902307,0.418179681,0.208739539,0.606858226
1,0.785763865,0.218491074,0.066285589,0.797000532
1,0.581398248,0.857815356,0.368694558,0.444878885
1,0.761974298,0.377714378,0.44716112,0.781966202
1,0.962403515,0.190337911,0.440614668,0.199798572
0,0.325260007,0.445274965,0.094846962,0.217199019
1,0.212804814,0.261038146,0.700565908,0.96909225
1,0.490125885,0.36711768,0.196472181,0.498235482
1,0.092974693,0.760584951,0.445587399,0.527049044
1,0.930298121,0.191254884,0.505862945,0.509911041
0,0.337600304,0.12320858,0.002334123,0.360891354
1,0.691705864,0.07287987,0.835586594,0.646986488
1,0.02651131,0.432617283,0.580987721,0.662971029
1,0.969719546,0.652958455,0.547708798,0.043617854
1,0.449604773,0.753482411,0.332571711,0.042188863
0,0.691138995,0.014635537,0.425399697,0.459158255
1,0.986788161,0.670419307,0.277652012,0.897665087
1,0.817271423,0.496481505,0.499042722,0.776688491
1,0.891642994,0.921259332,0.492933486,0.947069892
1,0.030074554,0.650357169,0.774264274,0.770238352
1,0.681237539,0.812478873,0.562538573,0.369478473
1,0.142863721,0.473857462,0.953956344,0.346712405
0,0.398051019,0.938149134,0.385264722,0.018130964
1,0.706008807,0.262362301,0.543793288,0.35385952
1,0.546225563,0.040485841,0.829000896,0.687435812
1,0.288100045,0.957244444,0.970567067,0.709232903
1,0.504341279,0.474359947,0.866924563,0.57777996
0,0.194299617,0.014777137,0.580204616,0.815518875
1,0.276315921,0.421314845,0.899252047,0.45289615
1,0.385176606,0.194462147,0.749151167,0.549008433
1,0.086819635,0.445875303,0.302433166,0.568046105
0,0.107879464,0.664274331,0.081352932,0.416454898
1,0.955933133,0.717601014,0.67510031,0.169111299
1,0.530222299,0.545299682,0.63876636,0.690242368
1,0.570968753,0.283553677,0.16573808,0.597230993
1,0.964706332,0.151642346,0.138427296,0.684904626
1,0.319405004,0.975048836,0.139961503,0.545290343
1,0.885455561,0.928728491,0.664553252,0.486233416
1,0.338091013,0.892066002,0.830699084,0.630080773
1,0.984634588,0.370303923,0.929686508,0.660698807
1,0.818933384,0.932479939,0.728703443,0.754661898
1,0.856288395,0.918298284,0.177712547,0.945810659
0,0.770017838,0.128823067,0.816561695,0.016597747
1,0.495259796,0.043470269,0.447501316,0.779563481
1,0.770188012,0.703207919,0.490504077,0.913126855
0,0.137116876,0.600612479,0.0050383,0.13424529
0,0.174116823,0.256184385,0.05087476,0.781878103
1,0.221106863,0.638677503,0.969180668,0.833902299
0,0.70587373,0.326727387,0.030915131,0.364597791
1,0.801196,0.607572036,0.929278366,0.033267146
0,0.650429372,0.748066894,0.088427143,0.021842928
1,0.231811967,0.414183434,0.439253483,0.417847509
1,0.363136493,0.495657839,0.971672689,0.409655957
1,0.667005373,0.963808637,0.438290927,0.826113455
1,0.824441573,0.764485575,0.637548686,0.318028639
1,0.799103198,0.709396434,0.780253663,0.913947977
1,0.714193124,0.492463538,0.907628092,0.225089397
1,0.096454077,0.495144403,0.897788172,0.227690436
1,0.950353879,0.439489693,0.185966314,0.058322753
0,0.10426993,0.904307486,0.212295001,0.016019159
1,0.775117033,0.472147556,0.752948403,0.245293226
1,0.388832253,0.391549454,0.871580682,0.407029941
1,0.942820396,0.853241944,0.23197801,0.396370594
0,0.735445274,0.561747551,0.047179714,0.108055325
1,0.474937591,0.605134407,0.682221558,0.196864725
1,0.51249963,0.708922372,0.99943456,0.287153218
0,0.138699191,0.346964104,0.155405012,0.192721511
1,0.966904839,0.790977812,0.508960915,0.181220576
1,0.408090555,0.49289331,0.846911748,0.086052617
1,0.672043387,0.794418794,0.8866184,0.269838523
0,0.002339636,0.516361584,0.922659218,0.520208967
1,0.874509461,0.052004606,0.801074956,0.188639929
1,0.995822692,0.995414832,0.940649672,0.797529294
1,0.142647222,0.414056733,0.483599699,0.591921956
1,0.821253682,0.160227268,0.578592211,0.363043269
1,0.805243261,0.418688091,0.431092535,0.529444174
1,0.929551629,0.224153976,0.901407973,0.482508941
0,0.299365988,0.516887008,0.166349934,0.019919762
0,0.196723271,0.89980021,0.424122836,0.002557845
1,0.37850589,0.355562379,0.620668776,0.88752641
1,0.831436236,0.272192845,0.920672625,0.930293758
0,0.103549483,0.124039262,0.326297838,0.75356203
0,0.177366076,0.875464569,0.01253378,0.166434499
1,0.198075307,0.25863663,0.659230899,0.678366308
1,0.550483668,0.164398474,0.694910434,0.521622933
1,0.333114429,0.911917298,0.335230571,0.912418088
0,0.516586835,0.143871196,0.016367269,0.428535558
1,0.598807856,0.758314279,0.515341807,0.377136908
1,0.569906401,0.5110844,0.419595995,0.396147488
1,0.662882311,0.757730953,0.53416637,0.214012633
0,0.990909419,0.153608707,0.178578487,0.052261023
1,0.873098875,0.6289366,0.089411738,0.36845592
1,0.047491344,0.352497828,0.64534815,0.625319392
1,0.616803711,0.626407233,0.715507581,0.752425201
0,0.441797361,0.026320398,0.953741985,0.081623349
1,0.319812406,0.097922543,0.739640158,0.414001672
1,0.075587799,0.448249884,0.589385884,0.596892081
1,0.466320916,0.762680661,0.749530704,0.398482308
1,0.885486179,0.141573898,0.807094485,0.26920512
0,0.000833043,0.218118872,0.261602955,0.667401613
0,0.061763291,0.859745638,0.234871602,0.175528409
1,0.135457761,0.822182668,0.287231055,0.595685391
1,0.839877601,0.867416177,0.093260662,0.828712574
1,0.781883731,0.650608908,0.751941825,0.168923151
1,0.247144224,0.597489703,0.057002374,0.559478557
1,0.811076777,0.82986356,0.311243887,0.503513952
1,0.884825927,0.106495072,0.523076428,0.155733317
0,0.644407868,0.450463953,0.011892006,0.33373975
0,0.106788559,0.150777382,0.244246201,0.241074762
1,0.290628053,0.423912206,0.85018264,0.558352918
1,0.36850993,0.731876554,0.775575735,0.618914533
1,0.69104037,0.897817026,0.035689493,0.538043291
0,0.010768442,0.562090457,0.012628211,0.041364378
1,0.730836494,0.892743166,0.287065743,0.206459355
0,0.717662095,0.175123729,0.435888449,0.014754947
1,0.680836686,0.388879678,0.547755937,0.563220697
0,0.16537794,0.070055601,0.123000208,0.170581567
0,0.433059912,0.187407337,0.292725246,0.123739725
1,0.374171272,0.454087962,0.666934754,0.640377394
1,0.959244493,0.246780784,0.155355446,0.596216911
1,0.735251932,0.297116868,0.104420919,0.827101584
1,0.965570335,0.278914183,0.614572832,0.152891823
1,0.147472313,0.414836213,0.771992018,0.932458749
1,0.792563107,0.577251833,0.355615294,0.382414125
1,0.426599767,0.152374247,0.690591623,0.391173702
1,0.81658391,0.092059359,0.089061491,0.611309683
0,0.081808281,0.908611718,0.066656929,0.610885641
1,0.551909581,0.560348897,0.296096703,0.955953525
1,0.621652219,0.678663403,0.744103953,0.261721559
1,0.280449938,0.964909988,0.317960134,0.522766236
0,0.374971315,0.002690676,0.268804869,0.410755234
1,0.170467978,0.267684446,0.739436835,0.653695283
1,0.901217815,0.278589574,0.146655142,0.631834608
1,0.1471886,0.943201508,0.377087713,0.849049581
1,0.693569293,0.186593281,0.800696053,0.980999916
1,0.282584441,0.733103295,0.690110869,0.537544749
1,0.208680911,0.17131618,0.601798604,0.960878573
1,0.256938803,0.646048806,0.32482796,0.437195837
1,0.664383205,0.159404317,0.789339231,0.537663546
1,0.289149217,0.783228745,0.767837713,0.775329499
1,0.567576662,0.858070916,0.784421371,0.794417486
1,0.22995984,0.379301357,0.763063605,0.198133584
1,0.205506431,0.642861959,0.64817133,0.338194317
1,0.603540618,0.483257468,0.234199289,0.678061778
1,0.671621063,0.904804476,0.054457954,0.361174291
1,0.787377273,0.332784744,0.788212739,0.25745791
1,0.072015906,0.611196861,0.859666229,0.936072398
1,0.496910915,0.26189097,0.644817952,0.811164841
1,0.116941575,0.52879504,0.650470463,0.587531866
1,0.124000254,0.489533657,0.692014732,0.839479336
1,0.087793883,0.943925052,0.938511569,0.350242098
1,0.189985125,0.634518884,0.192406422,0.486242408
1,0.564946195,0.798529004,0.553783137,0.494173227
1,0.312653048,0.234327856,0.400795688,0.564258679
1,0.86549205,0.055662893,0.863689021,0.499484017
1,0.278484285,0.396919746,0.494339584,0.936516282
1,0.172604336,0.346552935,0.601494612,0.649018589
0,0.652254674,0.028604892,0.57252735,0.303376987
0,0.249998547,0.255877052,0.189130176,0.133337169
1,0.989548165,0.611168897,0.446784563,0.639497582
1,0.641924824,0.891118075,0.710404345,0.532504376
1,0.173335364,0.891678308,0.092106505,0.421551826
1,0.83560434,0.600127121,0.035548884,0.28100988
1,0.703346498,0.164878636,0.728575662,0.112327893
1,0.8165069,0.918905295,0.454853347,0.520232044
1,0.113471,0.252004289,0.427708859,0.388160428
1,0.809065443,0.815977838,0.140103871,0.964873494
1,0.530040562,0.597905246,0.109425749,0.341785685
1,0.537749961,0.417712286,0.478722745,0.427443772
1,0.461302892,0.645561126,0.320844705,0.203441505
1,0.103154881,0.961312723,0.72520126,0.222150004
1,0.774920108,0.320180833,0.941288528,0.646698858
1,0.608498425,0.292003272,0.901511229,0.102302509
1,0.340015385,0.923925521,0.067526932,0.293205259
1,0.839934686,0.638517036,0.207926315,0.145938987
1,0.128937003,0.228990139,0.440312854,0.463756628
1,0.605410767,0.86387066,0.800976742,0.673448675
1,0.708519732,0.411855574,0.363091246,0.414641201
1,0.338181714,0.920805035,0.725895824,0.506962974
1,0.491494352,0.725521645,0.937944611,0.889110045
1,0.463771654,0.259946586,0.203465822,0.87041921
1,0.816091654,0.881918462,0.376157053,0.104242282
0,0.016072405,0.193019734,0.568113772,0.519820769
1,0.444844966,0.054343602,0.737873122,0.762473755
1,0.338049885,0.461511259,0.35360247,0.583916642
1,0.192588087,0.143734909,0.567016758,0.609891024
1,0.247289753,0.368748555,0.748677309,0.663917405
1,0.418440687,0.574392002,0.603269815,0.601341046
0,0.660280243,0.186515431,0.24793144,0.021570609
0,0.01152297,0.171588852,0.942147594,0.431329349
1,0.228019912,0.67321679,0.806234575,0.901871554
1,0.035877544,0.798409917,0.816921951,0.379374457
0,0.004040772,0.794192972,0.055748921,0.879129643
1,0.419258541,0.730603987,0.106753191,0.597761612
1,0.690253293,0.299086719,0.398644512,0.393559443
0,0.839111899,0.015331797,0.748524785,0.132458319
0,0.030813625,0.188983563,0.345082886,0.958874125
1,0.692038782,0.192646588,0.374494706,0.12212803
1,0.95458581,0.379455569,0.464116036,0.674936372
1,0.465711104,0.832135619,0.604136217,0.723449576
0,0.076470256,0.45884377,0.566582157,0.08685058
1,0.837060191,0.892959774,0.68831694,0.663815414
1,0.897263545,0.793535696,0.849347524,0.8166552
1,0.715691604,0.407456437,0.931803824,0.164033324
1,0.5960723,0.774596254,0.350449483,0.448930337
0,0.138239518,0.136819082,0.145310033,0.692537551
1,0.675024315,0.684078031,0.258507037,0.204259512
1,0.151969783,0.469873926,0.347187247,0.763556152
1,0.620602641,0.766267007,0.775388988,0.021612843
1,0.45005348,0.702086599,0.199830297,0.790664764
1,0.848286435,0.768372264,0.237806609,0.817733936
1,0.587037767,0.807334033,0.330600462,0.113674532
1,0.692234049,0.419248382,0.76266851,0.982057987
1,0.461096152,0.213601237,0.477968338,0.672723647
1,0.512879654,0.120934176,0.312808788,0.654565663
1,0.085235486,0.815234565,0.417874559,0.50575552
0,0.85222044,0.640528273,0.021189141,0.114759405
1,0.266118581,0.862699452,0.246424357,0.207516345
0,0.107829162,0.0193984,0.834835875,0.577004547
1,0.354768835,0.638105421,0.726445975,0.76583836
0,0.240655817,0.005799552,0.871046201,0.570346945
1,0.438428607,0.989981542,0.4215089,0.16831198
1,0.562018068,0.356381231,0.287384913,0.924248216
1,0.273542251,0.08664287,0.90777008,0.236426899
1,0.998493701,0.19807698,0.806249676,0.963291209
0,0.166759044,0.094015764,0.920154196,0.22062433
1,0.79395511,0.531600077,0.665221869,0.182384413
1,0.999882056,0.98892277,0.375655227,0.559037684
1,0.676819351,0.466056144,0.942008133,0.202722132
1,0.26528472,0.347575035,0.989505537,0.064624492
0,0.253608798,0.68028882,0.057014853,0.18630995
1,0.479327378,0.312134795,0.263490063,0.137594611
1,0.364343635,0.850371968,0.663983725,0.153170968
1,0.243689109,0.601830479,0.109725149,0.544498773
0,0.00968221,0.763779758,0.062182005,0.985703772
1,0.824669217,0.214786413,0.256688386,0.65259678
1,0.389495238,0.136338025,0.532624109,0.683008958
0,0.762805379,0.01390483,0.030002709,0.64470606
1,0.235154072,0.734129434,0.703040541,0.68109864
1,0.629742658,0.86669141,0.172504907,0.167221119
1,0.030672132,0.260578316,0.638293134,0.873214881
1,0.441595939,0.513301988,0.692796545,0.66992818
1,0.251139337,0.812070732,0.616635324,0.799483044
1,0.502630979,0.126260983,0.969673256,0.60991529
1,0.705966094,0.431972885,0.860059774,0.908731482
0,0.167087281,0.170800233,0.059455977,0.098066968
1,0.186227225,0.94693562,0.638733258,0.776302238
1,0.804235788,0.700237329,0.058379826,0.53047302
1,0.342074673,0.602709613,0.212300834,0.978446395
1,0.192292792,0.558625293,0.176725301,0.550910039
0,0.305476679,0.139711293,0.031607625,0.777579506
0,0.143628554,0.954820335,0.363255239,0.027301571
0,0.175636088,0.925268864,0.048486401,0.461492757
1,0.427982724,0.902654371,0.087777538,0.650636011
1,0.310989174,0.927158997,0.551198239,0.497381879
1,0.583448632,0.968805422,0.845019105,0.432650395
1,0.81001304,0.644579549,0.771930145,0.138336965
1,0.657400508,0.640434127,0.246464067,0.720191139
0,0.256195954,0.391513338,0.601685573,0.062791955
0,0.773153311,0.032627449,0.319277918,0.026099331
1,0.791376768,0.824688978,0.137851117,0.289627855
0,0.556808438,0.546225003,0.252241676,0.022524196
1,0.717649784,0.825340781,0.842256468,0.87476885
0,0.870253683,0.800997275,0.037504492,0.042908821
1,0.914138779,0.862782527,0.466501511,0.69527425
1,0.707115888,0.740780999,0.999806905,0.32033864
1,0.480451198,0.483077129,0.083867878,0.265440012
1,0.711470377,0.613347597,0.54488486,0.573324932
1,0.412539752,0.381865487,0.229636778,0.940729658
1,0.968678678,0.460909991,0.086142985,0.747704614
1,0.613553259,0.617188523,0.948911792,0.564890936
1,0.240899699,0.967717399,0.359782061,0.978816635
1,0.999361116,0.361294249,0.629056067,0.817010151
0,0.379143905,0.008475557,0.139535835,0.002621477
1,0.420513201,0.515038986,0.624957074,0.304576113
1,0.611717919,0.436573378,0.393778905,0.652069236
1,0.325718852,0.229016195,0.426931002,0.830899991
1,0.225429391,0.510568959,0.582492829,0.106469949
1,0.229429171,0.693363625,0.484488614,0.415804397
1,0.511854407,0.734210683,0.513875764,0.472674432
1,0.045155786,0.814044418,0.908901791,0.803163463
1,0.690080887,0.286571105,0.365718894,0.458268966
0,0.08879654,0.601574712,0.24146863,0.251826646
1,0.961370456,0.352854624,0.635506707,0.869935095
1,0.340393773,0.52797575,0.624229214,0.246679176
1,0.846396963,0.648033482,0.520534441,0.054039253
1,0.613409921,0.33222822,0.968601377,0.043388847
1,0.944452953,0.756591911,0.806317119,0.321416073
0,0.338954863,0.257856273,0.134650724,0.077803873
1,0.441196923,0.293054019,0.304236036,0.974389706
1,0.640196415,0.158199847,0.674594034,0.97742761
0,0.006421049,0.033192962,0.21785681,0.52443047
1,0.622266289,0.068195053,0.673213316,0.888944826
1,0.96688601,0.431775203,0.530489691,0.623303151
1,0.183296413,0.147505152,0.230730313,0.906966711
1,0.667139965,0.329319059,0.928181652,0.83378393
1,0.762702089,0.130794385,0.599297243,0.291484133
1,0.128011492,0.750474859,0.153779548,0.779560985
1,0.345230426,0.11180853,0.681153727,0.950946976
1,0.59915063,0.920637165,0.855545775,0.657254895
1,0.383742194,0.838264546,0.73808122,0.335395752
1,0.401127136,0.38304732,0.475889531,0.550359919
1,0.79384298,0.417398388,0.500340798,0.764060606
1,0.973110099,0.713453666,0.531347115,0.110360848
1,0.973759032,0.967716203,0.322008585,0.994128323
1,0.157926987,0.992946919,0.343842255,0.276595354
1,0.184791215,0.404245389,0.197982504,0.494570664
0,0.079359429,0.266124483,0.16177581,0.555805806
1,0.869429161,0.44539811,0.343497938,0.653908381
1,0.84144938,0.07548649,0.926936522,0.817487656
0,0.24031173,0.418787122,0.015189429,0.675227487
1,0.610874851,0.810316435,0.946146599,0.209818534
1,0.390967894,0.472641687,0.13489769,0.997409994
1,0.500716639,0.083805145,0.76216084,0.699015429
1,0.591444448,0.497277379,0.229201598,0.133739999
1,0.531291806,0.281346823,0.265050963,0.241364749
1,0.477324656,0.588289493,0.684528911,0.140863945
1,0.852981363,0.4393404,0.602617878,0.848341951
1,0.159458021,0.619022566,0.864548303,0.814321802
0,0.672653969,0.934835165,0.037767663,0.111014833
1,0.477633194,0.981055612,0.76813763,0.392671465
0,0.268349979,0.037977789,0.726867833,0.245608597
0,0.989706786,0.05890443,0.699432913,0.044195905
0,0.345332321,0.016575231,0.068495092,0.695032568
1,0.592061952,0.08007964,0.866560295,0.600731973
1,0.667916566,0.989114023,0.035616501,0.688136286
0,0.738935962,0.827513601,0.700915733,0.00880654
0,0.059344951,0.368378409,0.11757152,0.633156352
1,0.784522795,0.687445595,0.642357267,0.097989486
1,0.976210265,0.375286249,0.295754066,0.332556688
0,0.02060706,0.237556148,0.400562914,0.571502542
1,0.273442293,0.787259708,0.487234577,0.906911371
1,0.883899834,0.427996363,0.456965163,0.262582625
1,0.169378045,0.52841245,0.606810051,0.417877715
1,0.937261144,0.256287396,0.923650875,0.79148576
0,0.208992087,0.118915404,0.472590329,0.201113288
0,0.192604819,0.869880283,0.008036312,0.688142578
1,0.649606093,0.997048565,0.609152812,0.569982037
1,0.206445611,0.419457714,0.790570967,0.965775869
1,0.170406038,0.186567849,0.759054145,0.497082235
1,0.675864054,0.993646705,0.296909253,0.61353732
0,0.952340777,0.214656367,0.353472905,0.028179818
1,0.768084442,0.727041893,0.537951255,0.331994629
1,0.71047368,0.379331578,0.710154417,0.96708825
1,0.752743309,0.669084982,0.488076389,0.43228921
0,0.496143233,0.016774208,0.835045171,0.079256795
0,0.018775909,0.59074855,0.736943377,0.067557549
1,0.574529444,0.388466555,0.898367781,0.461309574
1,0.71872601,0.668898378,0.358629796,0.946789941
0,0.652643708,0.026423972,0.024032834,0.65041314
1,0.614698163,0.349518821,0.916082844,0.606756881
1,0.056376697,0.510300705,0.865605069,0.341621527
0,0.349826543,0.981263476,0.010755428,0.715466183
1,0.508248496,0.503467077,0.366857752,0.965562638
1,0.916964948,0.409346474,0.768110671,0.442518372
1,0.438405643,0.046924717,0.756848169,0.935358361
1,0.812770236,0.529892896,0.20062549,0.123621711
1,0.853907241,0.966881947,0.022568422,0.650816328
0,0.360560385,0.097925172,0.754878016,0.023688152
1,0.484537001,0.265956846,0.644632757,0.113693198
1,0.605432058,0.850505292,0.218936286,0.540067083
1,0.806392364,0.828757398,0.102618229,0.137173022
1,0.299658524,0.825178939,0.235791145,0.117235346
1,0.848549431,0.901870666,0.192854195,0.729524986
1,0.336224314,0.244570921,0.258071192,0.755040072
1,0.424093354,0.854467338,0.963853848,0.844786845
0,0.031487023,0.30396987,0.275356944,0.269549002
1,0.07377682,0.162841463,0.402032195,0.930936554
0,0.020446493,0.310851263,0.941371613,0.228139199
1,0.492925548,0.592162845,0.31219647,0.651690352
1,0.763291554,0.277383657,0.94351783,0.343791845
1,0.789133212,0.146095679,0.914310756,0.177203604
0,0.092040752,0.285864063,0.372251141,0.016292996
0,0.421977758,0.353482526,0.289749509,0.09218604
1,0.590032657,0.276697275,0.892547425,0.612080696
1,0.499070784,0.845589118,0.046252821,0.667323015
1,0.573961256,0.334364264,0.451628736,0.153318176
1,0.050102682,0.225512437,0.403555337,0.879497222
1,0.762596832,0.428467991,0.910989944,0.952265987
1,0.607786728,0.535146075,0.121174117,0.407677616
0,0.302243259,0.044711246,0.168474818,0.225120609
1,0.928613399,0.332618845,0.140305927,0.404037047
1,0.514750545,0.525332119,0.182306813,0.188695139
1,0.083576379,0.337646974,0.946490871,0.285724313
0,0.074977975,0.583102251,0.955929201,0.012209302
1,0.495551791,0.861565809,0.145729883,0.674938977
1,0.627814734,0.723305419,0.85639869,0.168326055
0,0.063386946,0.279167821,0.180202313,0.499700251
0,0.1262708,0.655134386,0.065963242,0.456091294
1,0.271239726,0.9268115,0.22789568,0.782805136
0,0.18052455,0.059097491,0.533696288,0.112845525
0,0.075639319,0.236617936,0.496716726,0.344010309
0,0.048575979,0.083881944,0.186089731,0.679901697
0,0.090784505,0.153060585,0.929614087,0.07882096
1,0.718221195,0.400624869,0.846746922,0.180007866
1,0.043246239,0.58213716,0.65431228,0.76965478
1,0.588868616,0.877381953,0.162599554,0.132973436
0,0.884108202,0.105092885,0.231758171,0.170843249
0,0.010570579,0.312976104,0.900797769,0.603266308
0,0.577096358,0.004023577,0.804419555,0.417012722
1,0.961410593,0.80800933,0.190454601,0.03075396
1,0.825269455,0.639911982,0.787360453,0.582588908
0,0.810234922,0.489434192,0.001301345,0.066572663
1,0.196376126,0.372945471,0.156533006,0.352166926
1,0.375637361,0.113675647,0.661690403,0.626746204
1,0.457296667,0.400543984,0.7332159,0.402358724
1,0.03459397,0.797008403,0.694733427,0.752385376
1,0.626853955,0.70844812,0.307537059,0.424185238
1,0.728222496,0.957750688,0.380877312,0.93930427
1,0.186450737,0.912056889,0.342179146,0.794589321
0,0.153398813,0.486265241,0.212491649,0.187157971
1,0.705783086,0.562027872,0.242545388,0.3658212
1,0.901525417,0.880659568,0.386006586,0.10048821
1,0.211936126,0.215546609,0.780163567,0.201288685
1,0.996056406,0.697282348,0.933629377,0.054422375
1,0.511062147,0.92564438,0.19238621,0.637216428
1,0.96634432,0.794343778,0.346154624,0.296656553
0,0.124436129,0.32229951,0.073835331,0.780524234
1,0.327591765,0.751151576,0.845691137,0.485804179
1,0.171138195,0.785010373,0.877711201,0.79576085
0,0.341306294,0.784430708,0.186256271,0.072434203
1,0.732194684,0.713967798,0.227229004,0.771621535
1,0.103999722,0.948798068,0.474428963,0.361453829
1,0.109014912,0.475734413,0.455754215,0.649552779
1,0.444131189,0.595802576,0.11411277,0.76623639
1,0.209950312,0.177370147,0.337386368,0.89528299
1,0.622434005,0.702975961,0.604872688,0.192410604
0,0.950033336,0.023850809,0.375936797,0.361681643
0,0.846320438,0.7831092,0.007333934,0.271697498
1,0.443435503,0.036148471,0.431412133,0.85466605
1,0.845196379,0.073894052,0.739413878,0.94501614
0,0.476639384,0.832419434,0.005255074,0.456828865
1,0.384210544,0.28735731,0.413988442,0.793783323
1,0.616602067,0.383262585,0.75776089,0.91631504
1,0.140883082,0.123123093,0.955574794,0.483081192
1,0.847851478,0.302702989,0.478665733,0.451678263
1,0.626608986,0.158805527,0.585956607,0.425944661
0,0.023440831,0.375730624,0.439471426,0.708779593
1,0.338261624,0.639286879,0.316345205,0.339048868
0,0.114061206,0.169787038,0.940132715,0.032738382
1,0.603617858,0.520541799,0.408304893,0.130333802
1,0.12617663,0.568991969,0.22618398,0.690341844
1,0.887822914,0.798033486,0.285619399,0.170912644
1,0.996127146,0.583303192,0.494646921,0.127754089
1,0.676923079,0.272373236,0.571568749,0.739081263
1,0.131521359,0.759325267,0.951270433,0.066908448
1,0.358020948,0.781230785,0.386004228,0.796578638
0,0.066213281,0.495703985,0.302495873,0.380860339
1,0.252610028,0.529671786,0.909820967,0.97931533
0,0.133073818,0.382765076,0.082198619,0.488068543
1,0.945686209,0.075319885,0.762231543,0.837387982
1,0.863755637,0.985249793,0.907577466,0.630666343
1,0.434942514,0.656255438,0.331968968,0.283809926
1,0.792372479,0.686328543,0.995729015,0.723501784
0,0.075941911,0.188432088,0.477587422,0.309168038
0,0.3401326,0.055615824,0.008806703,0.05735227
0,0.63591481,0.014524391,0.482683562,0.209823267
1,0.777518729,0.646556708,0.51291973,0.905817222
1,0.993501017,0.55333227,0.06772123,0.202575961
1,0.874399365,0.609917759,0.36887354,0.877081735
1,0.871339375,0.237340968,0.513454172,0.519728566
1,0.173153825,0.855093582,0.262475668,0.281151271
1,0.810127923,0.31607516,0.052975166,0.722990371
0,0.422961739,0.35219886,0.020382518,0.4640271
0,0.65045385,0.187254684,0.929121211,0.026536569
1,0.794109595,0.606255997,0.170320705,0.898627977
1,0.08742629,0.609894186,0.70885684,0.7808289
1,0.208904664,0.451052623,0.798244941,0.215452335
1,0.571368317,0.952026604,0.426373932,0.632024652
0,0.080594814,0.866839893,0.521835095,0.092264454
1,0.337629177,0.821294432,0.945186891,0.142500522
1,0.427268525,0.638350655,0.982085076,0.552711854
1,0.654841981,0.740029447,0.315253231,0.337976758
1,0.176597058,0.919934428,0.501814981,0.530800116
1,0.422491704,0.932136531,0.431232626,0.749606935
1,0.912492343,0.3989475,0.459785797,0.534560075
1,0.213615507,0.127658148,0.516256332,0.352951481
0,0.091343346,0.005592359,0.730888152,0.746532523
1,0.87651572,0.234339749,0.895369319,0.071782826
